Id,sentiment,text
6.41444E+17,positive,@Nicole_skii oh its okay I can just use the jet daddy has on the roof of our mansion got a date with justin in London after school tomorrow!
6.41451E+17,neutral,"Video: September 7: Video of Justin meetings and talking with fans in New York, NYC. http://t.co/j14Q8Jn0ct"
6.41453E+17,positive,People are suddenly starting to want Justin &amp; Ariana together &amp; I've been waiting on them since they sat in a circle on set of victorious
6.41458E+17,neutral,@iCelebScoop do you know where justin is gonna be tomorrow for the interviews?
6.41462E+17,positive,I was 8 turning 9 in the 4th grade when I started to support Justin. Now Im a freshman in highschool still loving him to this day Time flies
6.41471E+17,negative,I'm going to fight Justin tomorrow during lunch idc idc dc
6.41483E+17,positive,Wed: Sher Pk-Fort Sask rolls into the  Rally for Change with Justin...real experience + a real plan = Real Change. It can get better...
6.41485E+17,positive,"@justinbieber I Hope All Is Fantastic For you, where ever you may be!!!! =D With that, much love to you Justin, all your friends"
6.41487E+17,positive,Not Available
6.41487E+17,neutral,@ArianaGrande is Justin going to perform with you on Friday in LA again?
6.41488E+17,positive,You're all getting ready for your first day of school while I'm packing up to sleep outside for Justin's show Thursday morning
6.41491E+17,negative,"When the *NSYNC account tweets ""tomorrow night they're together again,"" I want the ""they're"" to be *NSYNC.  Not Justin and Jimmy."
6.41493E+17,positive,"Okay the ""what do you mean song""  by Justin beiber is good. Enjoy this tweet Myro it's going to he gone tomorrow @MyNameIsMyro"
6.41525E+17,positive,Not Available
6.41528E+17,positive,Not Available
6.4153E+17,neutral,Video of Justin at a night club in New York City tonight. (September 9) http://t.co/g6Z8SmdtRV
6.4153E+17,neutral,I'm about to revoke Justin's black card if he keeps dancing this ugly &amp; hanging out with Travis  https://t.co/rPyMvS4SYz
6.41531E+17,positive,"If im in the club, i'll put my phone away &amp; have fun, dance like mad with justin. Unfortunately im not legal yet lol https://t.co/1yxSPzA4Wf"
6.41532E+17,positive,Not Available
6.4154E+17,positive,@haileybaldwin you better attend Justin's performance for the today show its on Thursday
6.41545E+17,positive,September 8: Justin on the set of Ellen in New York.#WhatDoYouMean #EllenInNYC #WeLoveYouJustin #Boo http://t.co/aDUPySYQjZ
6.41546E+17,neutral,"Justin has confirmed Saturday will come 'too soon' for @DejiOshilaja, so the John Egan @MaxEhmer partnership may be rekindled. #Gills #GFC"
6.41562E+17,negative,Probably going to complain another 20 times today about how Justin performs on the today show tomorrow when I start school
6.41564E+17,neutral,@CarnegieSciCtr Sorry you had that weird disturbance on Sunday. I'm the random guy that helped out. Please give my thanks to Justin.
6.41569E+17,positive,I need Justin &amp; Dakota to take a pic together when they are both on the Today Show tomorrow
6.41576E+17,positive,i wanna party with justin and get really drunk then fuck like theres no tomorrow
6.4158E+17,negative,I NEED to see Justin tomorrow at the today show but I can't skip class :(
6.4159E+17,positive,Zayn and Justin are both working in the studio. What if they're planning a secret collab? The world may never know! Stay tuned . . .
6.41596E+17,positive,Justin's gonna be on Ellen on Friday I'm SO EXCITED I love when he's there
6.41625E+17,positive,Wish I was going to see justin perform tomorrow #BieberTODAY I wish I was american
6.41626E+17,neutral,"me: sorry professor.. i won't be in class tomorrow... i have an appointment  me, actually: goes to the today show to see justin"
6.41629E+17,neutral,".@nationalpost So Justin's ""solution"" is to help the rich so the rest of us may be able to afford to rent, not own, their properties?"
6.4163E+17,neutral,"sorry professors, can't go to class tomorrow morning bc Justin is on the today show. #BieberTODAY"
6.41638E+17,neutral,Your attempts to still drag Justin flopped harder than your fave's career will flop after Justin releases his album on November the 13th.
6.41639E+17,positive,Justin #Bieber justinbieber: Who is coming tomorrow for the free show in Nyc!?...: justinbieber: Who is coming... http://t.co/rxnLTfZVRi
6.41639E+17,positive,I'm actually about to try to convince my mom to let me see Justin in New York tomorrow
6.41643E+17,positive,When you're about to not go to school to go see Justin.  https://t.co/yv1iJ293Ay
6.41645E+17,neutral,what time is Justin on the today show tomorrow
6.41646E+17,negative,"It's Justin's funeral tomorrow, it was a pleasure to have known and worked with such a great racer. RIP Badass   https://t.co/HFCoNcJ4Vz"
6.41648E+17,neutral,Hey I was in Angola Indiana this passed Sunday labor day weekend and I hard Justin beibber was there
6.41652E+17,negative,I really wish I didn't have work or school tomorrow bc I'd so be in the city to see Justin right now fuck my life
6.36921E+17,positive,Ready for Juventus on Sunday at the stadio olimpico. Forza Roma #Roma2k15 @ As Roma Store Piazza Colonna https://t.co/QCprIAKnnw
6.36942E+17,negative,"Lucian Favre having 2nd thoughts about Gladbach qualifying for the Champions League - Juventus, Man City and Sevilla. Group Of Death."
6.36944E+17,positive,"City will come 3rd in that group. Sevilla will top it, Juventus runners up"
6.36961E+17,positive,"Best Jerseys this season (not in order, can't choose the best) Juventus (Away) Madrid (3rd kit) Bayern (Home)"
6.36964E+17,positive,@ManCityMEN Juventus on the 15th? that's my birthday night sorted!
6.37073E+17,positive,Not Available
6.37075E+17,neutral,@manneredguy @BallHogba @j85royals Like Juventus is big. But really thought one of the big 3 may have made a play with a loan
6.37143E+17,positive,Very interesting UCL group stage draw. #AFC should qualify 2nd at the very least. Lovely draw for Man Utd and Juventus!! :D
6.37152E+17,positive,"@CoolFMNigeria @manipulator77 @MercyAjisafe @AjukaRosemary Man city, the group is tricky, Juventus to top, Sevilla n city will fight for 2nd"
6.37162E+17,positive,Chelsea will pursue the signing of Paul Pogba from Juventus until the transfer window closes on Tuesday. (Source: Independent)
6.37178E+17,positive,"Group D looks pretty intense with Borussia Mon, Juventus, Man City &amp; Sevilla!"
6.3718E+17,neutral,Man City up against Juventus and Sevilla in the #ChampionsLeague - do you think they have a chance? @MCFC http://t.co/PeHQbX17k5
6.37209E+17,neutral,"MADRID, Aug 27 (Reuters) - Sevilla have completed the signing of forward Fernando Llorente from Juventus and the 30-year-old former Spain"
6.37271E+17,neutral,No sign of Pogba in the official Juventus clubstore. (3rd kit promotion) http://t.co/uROk8jEtlb
6.37295E+17,neutral,Juventus have sign Cuadrado and presenting him like its the 2nd coming of Del Piero. Why? :O
6.37306E+17,positive,"@Bielsa_1899 @DiMarzio i think it's impossible. Juventus has just sold Llorente, so Zaza is needed as 4th or 5th striker on the bench."
6.37336E+17,positive,Well Rome is rather beautiful! Can't wait to the Roma - Juventus game on Sunday! http://t.co/9OsshdZwX0
6.37349E+17,negative,87 years of Italian Serie A history produced a first for Juventus on Sunday: they lost at home on the opening day of the season
6.3735E+17,neutral,"Juventus and Schalke might reach an agreement soon, but it will most likely not be before tomorrow. Intermediaries are still negotiating."
6.37374E+17,positive,Juventus could close the deal for Draxler tonight or tomorrow. Juve &amp; Schalke will now talk about the method of payment. [Di Marzio]
6.37517E+17,positive,"@aguero_manoj16 @sameer_mcfc @zirelhomz @Rattlethatlock yep, UCL clash with Juventus too on 15th Sep. I wish Agueroooooo's hat-trick today."
6.37517E+17,neutral,Juventus will lose to Roma on Sunday and will lift the Scudetto come end of the season.
6.37556E+17,neutral,No Pogba can't go to Chelsea he needs to wait at Juventus when his time comes he should go to Barca or RM https://t.co/laabXokDsM
6.37568E+17,neutral,"So Jim White just said Pogba could leave Juventus before Tuesday, get a bid in Chelsea!!"
6.37586E+17,neutral,"Forgot Manchester United who come in 5th with 5.91 million followers, Juventus drop out of the top ten."
6.37598E+17,neutral,Roma boss Garcia demands more ahead of Juventus clash: Roma will attack Juventus from the outset on Monday (AE... http://t.co/kvNxrxEuBC
6.376E+17,neutral,"In Serie A tomorrow, Roma vs Juventus is the stand out game. Here's our betting tips! - https://t.co/Pd7CJvuwF0 http://t.co/5OnkVX7UH8"
6.3761E+17,neutral,"Betting sites tip the favor to Roma tomorrow, who play against Juventus."
6.37627E+17,positive,https://t.co/86ThfnhgBK Rudi Garcia insists Roma must come flying out of the blocks when they take on Juventus tomorrow. #RomaJuve @asroma
6.37647E+17,neutral,Chelsea are going to write a blank check to Juventus for Pogba tomorrow.
6.37656E+17,neutral,@HoldTheMilan Chelsea and Liverpool lost now I hope Milan wins and Juventus lose tomorrow and it will be the perfect weekend
6.37671E+17,neutral,Roma and Juventus meet in a blockbuster Serie A clash tomorrow and here's a look at the odds http://t.co/2Z6TNRwEV9 http://t.co/6dLLWDVAQz
6.37711E+17,neutral,@_slam Roma play Juventus tomorrow in Rome. If you don't go then @DVG384 and I will never talk to you again.
6.37726E+17,neutral,Milan derby just after the international break with Juventus v Roma tomorrow.
6.37772E+17,positive,Not Available
6.37785E+17,positive,"@IJuanMata8i Roma vs. Juventus is at 5pm and Mon v PSG at 8pm (both UK times). Locally, it's an hour ahead of those times in both countries."
6.37845E+17,positive,"Juventus! ""@SerieAlive: Roma v Juventus kickoff #SerieA Sunday. Who do you love?"""
6.37937E+17,positive,"Wolfsburg are on fire today! Today they may be announcing the signing of Draxler, Praet who was also linked with Juventus and Dante!"
6.37941E+17,positive,Juventus may get Draxler soon.Asking 4 Oscar won't make any sense. Ramires pace wil add up for dem @Chelsea_NGR  https://t.co/xdgvxemP7b
6.37946E+17,negative,@mast84 how much more? (to be clear I hate Juventus) but this move doesn't make sense. They may offer 40 million to reach a deal so quickly
6.37978E+17,positive,Not Available
6.37983E+17,neutral,"Kingsley Coman will have played for PSG, Juventus and Bayern by the time he is 20 but may not have made his international debut. Some feat."
6.37983E+17,neutral,The club denied on Saturday that Juventus had made an offer. Heldt: Because no offer had been made at the time of the statement.
6.37998E+17,negative,Consult a Dr. If you will watch the 2nd half of Swansea vs ManUtd over Roma vs Juventus match @ 7:00
6.38005E+17,positive,It's Sunday and its a TOP game in the Serie A with both #Pjanic and #Dzeko starting against Juventus. I love it. http://t.co/rCQPcpvrxh
6.38024E+17,negative,Only going by the latest game stats but think I may have made a mistake backing juventus
6.38033E+17,neutral,"Kingsley Coman joins Bayern on loan from Juventus: Matthias Schmitt Before the close of the transfer window on August 31st, FC Bayern..."
6.38044E+17,negative,"As things stand, the bottom 3 in Serie A are Bologna (18th), Empoli (19th); and Juventus (20th)."
6.38044E+17,negative,"This is very bad for Juventus. Lose in the 1st &amp; 2nd gionarta? something wrong with formation i think.. miss Pirlo, Tevez &amp; Vidal already :("
6.38045E+17,negative,Not Available
6.38048E+17,neutral,Roma with an early season statement while Juventus go to 0 points off 2 matches.  https://t.co/gKDtwQSFVF
6.38049E+17,neutral,"For the 1st time in Serie A history, Juventus has lost their opening 2 games. Roma 2-1 Juventus -Dr.Cfc-"
6.3805E+17,neutral,"So with matches still to play in the round, the Giallorossi move to 2nd, almost certain to drop a few places. Falling to 18th are Juventus!"
6.38058E+17,neutral,Digne and Falque caused Juventus real problems down their left in the 1st half. #ASRoma #Juventus
6.38073E+17,positive,"Our performance was unreal today man, beating Juventus 2-1 on the 2nd game of the season is a massive motivational boost for the team."
6.38074E+17,neutral,Medical for Mario Lemina tomorrow at Juventus. Another one bites the dust #OM  https://t.co/lKINmAj6d8
6.3809E+17,neutral,lol @UberCheIseaFC: Juventus in 19th place in Serie A.  Hey @paulpogba we are 13th if you wanna join a better team
6.38112E+17,negative,Juventus had two men sent off as their dismal start to defending their Serie A title continued with defeat at Roma on Sunday.
6.38117E+17,neutral,Roma stun Juve as Chievo crush Lazio - Milan (AFP) - Juventus's early season woes continued on Sunday with a 2-1 d... http://t.co/ns9K0afasq
